note_id,last modification time,tags,Front,Front_alt,Back,Part of Speech,Sound,Sound Example Sentence,Image,Note,Sanskrit,Question,Spelling Hint
1684192971552,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དངུལ་,,silver,n,[sound:dngul.mp3][sound:190448627_180629_1015_52.mp3],[sound:dngul ex.mp3],"""<img alt=""""Round Designer Silver Bowl"""" src=""""paste-3c5e56ab35691cb375fc13270e17f67106087c31.jpg"""">""",,,,
1684192971553,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གཡུ་,,turquoise,n,[sound:190448628_180629_1015_57.mp3],[sound:gyu ex.mp3],"""<img src=""""paste-a4ed7a45c794fd7b03d5060399d8da10043d847f.jpg"""">""",བླ་མ་དེས་ཁང་ལ་བླ་གཡུ་གཅིག་གནང་སོང་།,,,
1684192971554,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,བྱུ་རུ་,,coral,n,[sound:byu ru.mp3][sound:190448629_180629_1015_59.mp3],[sound:byu ru ex.mp3],"""<img alt=""""Buy Vintage Artificial Coral Beads Necklace/vintage Tibetan Red Online in  India - Etsy"""" src=""""paste-de35e47a3b3d8f8d82ebfe49f19c536eeeec54a7.jpg"""">""",,,,
1684192971555,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,མུ་ཏིག་,,pearls,n,[sound:mu tig.mp3][sound:190448630_180629_1016_05.mp3],[sound:mu tig ex.mp3],"""<img alt=""""Buy 12-13mm Freshwater Pearls Undrilled Pearls Natural Pearls Online in  India - Etsy"""" src=""""paste-02d86d6a4e3959346cee32143a859c30de6649b5.jpg"""">""",,,,
1684192971556,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཨ་ལོང་,,earring,n,[sound:a long.mp3][sound:190448631_180629_1016_11.mp3],[sound:a long ex.mp3],"""<img src=""""paste-f816883e74b657f2afe4ed84496364a29b686e7d.jpg"""">""",,,,
1684192971557,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཨ་མཆོག་གི་རྒྱན་ཆ་,,ear ornaments,n,[sound:a mchog gi rgyan cha.mp3][sound:190448632_180629_1016_13.mp3],[sound:a mchog gi rgyan cha ex.mp3],"""<img alt=""""Exaggerated big ear hoop earrings with silver ornaments –  glorioussdiamond.com"""" src=""""paste-650dae5fa5b739140a683911f93fe090e841713d.jpg"""">""",,,,
1684192971558,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཚིགས་ཁེབས་,,"finger ring, ring, ornament worn above the elbow",n,[sound:thigs khebs.mp3][sound:190448634_180629_1016_19.mp3],[sound:thigs khebs ex.mp3],"""<img src=""""paste-18466d19becbe17c0a17f9a1ec6d20f319e1f215.jpg"""">""",,,,
1684192971559,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,སྐེ་རྒྱན་,,necklace,n,[sound:190448635_180629_1016_26.mp3],,"""<img src=""""paste-fd389a2c1ca107ba84009940531fed43cacbed6d.jpg"""">""",,,,
1684192971560,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཚོས་གཞི་,,color,n,[sound:tshos gzhi.mp3][sound:190448636_180629_1016_32.mp3],[sound:tshos gzhi ex.mp3],"""<img alt=""""Color wheel - Wikipedia"""" src=""""paste-42416df9c601e867c1eacddb63679814cac4fb62.jpg"""">""","<div><div>ཚོན་མདོག color, ཚོན་ hue</div></div>",,,
1684192971561,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཆ་,,pair,adj,[sound:cha.mp3][sound:190448637_180629_1016_40.mp3],[sound:cha ex.mp3],"""<img alt=""""5 Fantastic Ways to Pair Students – ELT Experiences"""" src=""""paste-719079ab4210e415152d11fa8127a2e774d8fd84.jpg"""">""",,,,
1684192971562,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,མཛེས་མ་,,"pretty, beautiful (female)",adj,[sound:mdzes ma.mp3][sound:190448638_180629_1016_47.mp3],[sound:mdzes ma ex.mp3],"""<img alt=""""Top 25 Most Beautiful Russian Women 2016"""" src=""""25-Most-Beautiful-Russian-Women18-e1467445324867.jpg"""">""",,,,
1684192971563,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,འཚེམ་པ་,,to sew   (ཐ་དད་པ་),v,[sound:190448640_180629_1017_01.mp3],[sound:'tshem pa ex.mp3],"""<img alt=""""5 ways to hand stitch a hem | Colette Blog"""" src=""""paste-e4c9bbd656f0a3e23f61899b797641852c48ee1a.jpg"""">""",,,,
1684192971564,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,བཏགས་པ་,,"to wear, to put on ornaments, to hang, to tie up or bind (ཐ་དད་པ་)",v,[sound:btags pa.mp3][sound:190448641_180629_1017_07.mp3],[sound:btags pa ex.mp3],"""<img alt=""""Putting On Jewelry Stock Photo - Download Image Now - Jewelry, Sparse,  30-39 Years - iStock"""" src=""""paste-9f592bdbd23be3adfe0e8565b2cbcf73054ded9f.jpg"""">""","ཁྱེད་རང་སྐེ་ལ་ག་རེ་བཏགས་ཡོད།<br><br>ཁྱེད་རང་ངའི་ཁྱི་ལ་ཞེད་ཀྱི་འདུག་ན་ངས་བཏགས་ཆོག If yuo are (reallly) afraid of my dog, I'll tie him up. (notice the use of འདུག་ན་ to emphasize that the situation is acute or extreme)",,,
1684192971565,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གཡོགས་པ་,,"to cover, to dress, to hang (on someone else)&nbsp; &nbsp;(ཐ་དད་པ་)",v,[sound:gyogs pa.mp3][sound:190448643_180629_1017_26.mp3],[sound:bcing ba ex.mp3][sound:gyogs pa ex.mp3],"""<img src=""""paste-2a37e23eb5de408e33997bed7d04e81069db9042.jpg""""><img alt=""""All Photo Png Clipart - Put On My Clothes PNG Image | Transparent PNG Free  Download on SeekPNG"""" src=""""paste-f298e24a306b460dea25caf8c979ebb1d59fa664.png"""">""",ཁེད་རང་འཁྱག་ན་ཉལ་ཆས་དྲོ་པོ་གཅིག་གཡོགས་དགོས་རེད།<br><br>ཅོག་རྩེའི་སྒང་ལ་རས་དེ་གཡོགས་རོགས་གནང་།,,,
1684192971566,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,རལ་བ་,,"to be torn, to be worn out   (ཐ་མི་དད་པ་)",v,[sound:190448645_180629_1017_35.mp3],[sound:ral ba ex.mp3],"""<img alt=""""Pin on Damaged Fabric"""" src=""""paste-30282a753d3d524ef98972ae21d7a2ea6219fecf.jpg"""">""",,,,
1684192971567,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གཡར་བ་,,"to lend, to borrow   (ཐ་དད་པ་)",v,[sound:gyar ba.mp3][sound:190448646_180629_1017_39.mp3],[sound:gyar ba ex.mp3],"""<img alt=""""View Of A Young Attractive Student Lend A Pen To Classmate Stock Photo,  Picture And Royalty Free Image. Image 37849642."""" src=""""37849642-view-of-a-young-attractive-student-lend-a-pen-to-classmate.jpg"""">""",,,,
1684192971568,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,རག་པ་,,"to get, to receive, to obtain, to find   (ཐ་མི་དད་པ་)",v,[sound:rag pa.mp3][sound:190448647_180629_1017_47.mp3],[sound:rag pa ex.mp3],"""<img src=""""paste-c8dcb9ce5f8a137ef658b37a068ead7c97b4f5bb.jpg"""">""",,,,
1684192971569,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ལེན་པོ་,&nbsp;རན་པོ།,"suitable, fitting",adj,[sound:len po.mp3][sound:190448649_180629_1018_04.mp3],[sound:len po ex.mp3],"""<img src=""""paste-2dde8ef37a829dd4ad5f04b35148b378db6fe0b2.jpg"""">""",,,,
1684192971570,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,རྫིག་པོ་,,"handsome, impressive (males)",adj,[sound:rdzig po.mp3][sound:190448650_180629_1018_07.mp3],[sound:rdzig po ex.mp3],"""<img src=""""paste-e9c4be2ca7c6ca912aa14b6577d0ae08da29ed92.jpg"""">""",,,,
1684192971571,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དྲོད་པོ་,,warm,adj,[sound:drod po.mp3][sound:190448651_180629_1018_16.mp3],[sound:drod po ex.mp3],"""<img alt=""""Riverside Health Centre Keep Warm Keep Well | Riverside Health Centre"""" src=""""paste-72b2cd05ac3c68751b0c1f8aaea4ec55fb294f6e.jpg"""">""",,,,
1684192971572,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,མཐུག་པོ་,,"thick, dense",adj,[sound:mthug po.mp3][sound:190448652_180629_1018_21.mp3],[sound:mthug po ex.mp3],"""<img src=""""paste-1bc6096db32976c30dc5eac00f135e6023a8bdde.jpg"""">""",,,,
1684192971573,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཀྲབ་ཀྲབ་,,"thin, light",adj,[sound:krab krab.mp3][sound:190448653_180629_1018_27.mp3],[sound:krab krab ex.mp3],"""<img alt=""""Buy Semi-sheer White Voile Cotton Fabric Pre-washed off White Online in  India - Etsy"""" src=""""il_570xN.940197160_g4uv.jpg"""">""",ང་སྟོད་ཐུང་ཀྲབ་ཀྲབ་ལ་དགའ་པོ་ཡོད།,,,
1684192971574,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དབྱིངས་ཚ་པོ་,,"fashionable, fancy",adj,[sound:190448654_180629_1018_45.mp3],,"""<img src=""""paste-b7eedf94853a895d048ea2ec1ef9630d9b4fb0fa.jpg"""">""",,,,
1684192971575,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,འཇམ་པོ་,,"smooth, gentle, soft",adj,[sound:'jam po.mp3][sound:190448655_180629_1018_55.mp3],[sound:'jam po ex.mp3],"""<img src=""""paste-35bbd06a0756cf871c3155cb00a868a07f12379a.jpg"""">""",,,,
1684192971576,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དགའ་ཤོས་,,favourite,adj,[sound:dga' shos.mp3][sound:190448656_180629_1019_00.mp3],[sound:dga' shos ex.mp3],"""<img src=""""paste-d17d6bd6eed890809e644bbe994ec0c5cb94ebf6.jpg"""">""",,,,
1684192971577,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,རྩུབ་པོ་,,"rough, harsh, coarse",adj,[sound:rtsub po.mp3][sound:190448657_180629_1019_05.mp3],[sound:rtsub po ex.mp3],"""<img src=""""paste-03d3c307a7acb49626d02a096a0f8e8ef581f864.jpg"""">""",ཚིག་རྩུབ་ harsh words,,,
1684192971578,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གྱོན་བདེ་པོ་,,comfortable to wear,adj,[sound:gyon bde po.mp3][sound:190448658_180629_1019_12.mp3],[sound:gyon bde po ex.mp3],"""<img src=""""paste-2e72e195dd053bab50ebf4a74aa0109ce6aab51f.jpg"""">""",,,,
1684192971579,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,བེད་སྤྱོད་ཆེན་པོ་,,"used a lot, often used, useful",adj,[sound:bed spyod chen po.mp3][sound:190448659_180629_1019_58.mp3],[sound:bed spyod chen po ex.mp3],"""<img src=""""paste-6463d1f7e8a60090173e0d79b9bd38aa645a7e0b.jpg"""">""",,,,
1684192971580,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,སྔོ་སྐྱ་,,"bluish, light blue","n, adj",[sound:sngo rkya.mp3][sound:190448660_180629_1019_53.mp3],[sound:sngo rkya ex.mp3],"""<img alt=""""Light Blue Images - Free Download on Freepik"""" src=""""paste-839b8ddc574a5ada5c82df834fe251c65980389f.jpg"""">""",,,,
1684192971581,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,ཁ་ཤས་,འགའ་ཤས་,"some, a few","pro, adv",[sound:kha shas.mp3][sound:190448661_180629_1019_43.mp3],[sound:kha shas ex.mp3],"""<img alt=""""Oranges 8 lb - Orange | Mayrand"""" src=""""paste-51af55a2ef55a47b85d7caac8e4854af096611cf.jpg"""">""",,,,
1684192971582,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དངོས་གནས་,,"really, true","adj, adv",[sound:dngos gnas.mp3][sound:190448662_180629_1019_36.mp3],[sound:dngos gnas ex.mp3],,,,,
1684192971583,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,མཚམས་མཚམས་ལ་,,"sometimes, once in a while, occasionally",adv,[sound:mtshams mtshams la.mp3][sound:190448663_180629_1019_31.mp3],[sound:mtshams mtshams la ex.mp3],,,,,
1684192971584,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གྱོན་ཆོག་གི་རེད་,,it’s fine if one wears...,,[sound:190448664_180629_1019_27.mp3],,,,,,
1684192971585,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,དུག་སློག་གྱོན་སྟངས་,,ways of dressing,n,[sound:190448665_180629_1019_23.mp3],,,,,,
1684192971586,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ལས་ཀ་,,"work, job, profession, occupation",n,[sound:las ka.mp3][sound:190947075_180702_0628_00.mp3],[sound:las ka ex.mp3],"""<img alt=""""Construction Worker Job Description Sample Template"""" src=""""paste-33793752f8f81f83569fe05326b0a32d6ff04ecd.jpg"""">""",,,,
1684192971587,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ལས་བྱེད་པ་,,"worker, member of staff",n,[sound:las byed pa.mp3][sound:190947076_180702_0628_06.mp3],[sound:las byed pa ex.mp3],"""<img alt=""""6,514,200+ Office Worker Stock Photos, Pictures &amp; Royalty-Free Images -  iStock | Office, Office worker computer, Office worker at desk"""" src=""""images-35ecb6f8c7c72f72ac3d484fe09015d380dbee8e.jpg"""">""",,,,
1684192971588,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ལས་འགན་,,"duty, responsibility",n,[sound:190947077_180702_0628_14.mp3],,"""<img alt=""""Duty: The Noble Pursuit I Words Power"""" src=""""paste-3684e2dcb9fbaf99a5391fbf744a397425496e7c.jpg"""">""", ངའི་སྔོན་མའི་ལས་ཀ་དེ་ང་ལ་ལས་འགན་ཆེན་པོ་ཞེ་དྲག་ཡོད། At my last job I had a lot of responsibility.,,,
1684192971589,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཨེམ་ཆི་,,"doctor, physician",n,[sound:em chi.mp3][sound:190947078_180702_0628_18.mp3],[sound:em chi ex.mp3],,,,,
1684192971591,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཞིང་པ་,,farmer,n,[sound:zhing pa.mp3][sound:190947080_180702_0628_30.mp3][sound:ཞིང་པ།-43cc1126cd17edefbc62d0ccc8eedb8466077ead.mp3],[sound:zhing pa ex.mp3][sound:ཞྱིང་པ་ཁ་ཤས་སེམས་ཅན་འདྲ་-0071e9e70afacbb530acbe0d8b8e91b4dac7a6ec.mp3][sound:ངའི་ཕ་མ་ཞིང་པ་ཡིན་ཙང་ང་ས-c2b82e44d40802390c6ad49a411bba75a439f352.mp3],"""<img alt=""""File:Farmer in Tibet.jpg - Wikimedia Commons"""" src=""""paste-45f42bec4a1ecd39fa648e5d3c6d477627b0339e.jpg"""">""",ཞིང་པ་ཁ་ཤས་ཀྱིས་སེམས་ཅན་འདྲ་མི་འདྲ་གསོ་གི་ཡོད་རེད་པ།<br>ངའི་ཕ་མ་ཞིང་པ་ཡིན་ཙང་ང་སེམས་ཅན་ལ་དགའ་པོ་ཞེ་དྲགས་ཡོད།,,,
1684192971592,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,བཟོ་གྲྭ་,,"factory, workshop",n,[sound:bzo grwa.mp3][sound:190947081_180702_0628_35.mp3],[sound:bzo grwa ex.mp3],"""<img alt=""""Comparison Between 10 Best-Known Clothing Factories of the World: Whom  Should You Pick and Why?"""" src=""""paste-02c5d88a67f215c8c3e08273d3153bc923307a8a.jpg"""">""",,,,
1684192971593,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,སྲིད་དོན་མཁས་པ་,,politician,n,[sound:srid don pa.mp3][sound:190947082_180702_0628_43.mp3],[sound:srid don pa ex.mp3],"""<img alt=""""4 Indian-American Politicians Elected To US House Of Representatives In  Midterm Elections"""" src=""""images-cb5ce1f607057b6c4e1322542d6ba913fdf70593.jpg"""">""",སྲིད་དོན་པ་,,,
1684192971594,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཁྲིམས་དཔོན་,,judge,n,[sound:190947083_180702_0628_48.mp3][sound:khrims dpon.mp3],"""[sound:khrims dpon ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ངས་བྱས་ན་ཁྲིམས་དཔོན་གྱི་-4959852dabccb972fd7f880252fa8b4d09177442.mp3]</span>""","""<img src=""""paste-91131e7523276403e2604cd4861ce77a35cd7fbe.jpg"""">""","""<span style=""""color: rgb(2, 2, 2);"""">ངས་བྱས་ན་ཁྲིམས་དཔོན་གྱི་ལས་ཀ་དེ་ལ་ཕན་ཡོན་མང་པོ་ཡོད་ཀྱི་རེད།<br></span><br>ཁྲིམས་ཁང་ནང་ལ་ཁྲིམས་དཔོན་དེ་གལ་ཆེའི་མི་སྣ་རེད།""",,,
1684192971595,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཚན་རིག་པ་,,scientist,n,[sound:tshan rig pa.mp3][sound:190947084_180702_0628_55.mp3][sound:ཚན་རིག་པ།-57b7a126a29b385583af475b778804647c6ea413.mp3],[sound:tshan rig pa ex.mp3][sound:ཕྱི་རྒྱལ་ལ་ཚན་རིག་པ་སྐད་-289c83fce349cf87cc97f5b22124df66421996b5.mp3],"""<img alt=""""Postdoctoral Scientist - Lahiri Lab - Department of Neurology at  Cedars-Sinai"""" src=""""images-7a62ce409825c21fbf3185a3dd3fabb7994689b9.jpg"""">""",ཕྱི་རྒྱལ་ལ་ཚན་རིག་པ་སྐད་གྲགས་ཆེན་པོ་མང་པོ་ཡོད་རེད།,,,
1684192971596,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,དམག་མི་,,"soldier, warrior, army",n,[sound:dmag mi.mp3][sound:190947085_180702_0629_00.mp3],[sound:dmag mi ex.mp3],"""<img alt=""""Private Industries 'Favoured' for Production of Indian Army's New Combat  Uniform: AIDEF | NewsClick"""" src=""""paste-0e1bb484c793dc906cdd2e2aa20f7d02e3b35fd0.jpg"""">""",,,,
1684192971597,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཉེན་རྟོག་པ་,,"watchman, policeman, security guard",n,[sound:nyen rtog pa.mp3][sound:190947086_180702_0629_07.mp3],[sound:nyen rtog pa ex.mp3],"""<img alt=""""Police Station | Pune City Police"""" src=""""paste-321277238f9b21ff9d90ac811e70656681bde86b.jpg"""">""",,,,
1684192971598,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,རོལ་དབྱངས་པ་,རོལ་ཆ་བ། རོལ་དབྱངས་གཏོང་མཁན།,musician,n,[sound:rol dbyangs pa.mp3][sound:190947087_180702_0629_12.mp3][sound:རོལ་དབྱངས་པ།-ff7b854f176e41dd446ba91304f7173bc67949d5.mp3],[sound:rol dbyangs pa ex.mp3][sound:ཁོང་རོལ་ཆ་བ་ཡིན་ས་རེད།-9ed635c3a2796768fcd69ebef59ab312ceefc900.mp3],"""<img alt=""""Understanding the importance of Tibetan music"""" src=""""paste-7ac024e0de81abb66b7c6933c5a5a5e7e771fdf0.jpg"""">""","<b><u>དབྱངས།</u></b>&nbsp;= melody, as in: དབྱངས་བཞི། = the four vowels, melodies, as in: འཇམ་དཔལ་དབྱངས། =&nbsp;<i>Mañjuśrī.<br></i>ཁོང་རོལ་ཆ་བ་ཡིན་ས་རེད།<br>",,,
1684192971599,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,འཁྲབ་མཁན་,,"actor, actress",n,[sound:190947088_180702_0629_18.mp3],,,,,,
1684192971600,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,གཞས་གཏོང་མཁན་,,singer,n,[sound:190947089_180702_0629_28.mp3],,,,,,
1684192971601,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,རྩོམ་པ་པོ་,,"writer, author, composer",n,[sound:rtsom pa po.mp3][sound:190947090_180702_0629_36.mp3],[sound:rtsom pa po ex.mp3],"""<img alt=""""Mark Twain - Wikipedia"""" src=""""paste-d3fcf951a96c9f9343a20684e78183b0674c3a21.jpg"""">""",,,,
1684192971602,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ལྷ་འབྲི་པ་,,"artist, painter, thangka painter",n,[sound:lha bris pa.mp3][sound:190947091_180702_0629_43.mp3][sound:ལྷ་འབྲི་པ།-5073d238682ef8d85e8ba6237008a2f98b7e3d97.mp3],"""[sound:lha bris pa ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:བཀྲ་ཤིས་ལྷ་འབྲི་པ་སྐད་གྲ-0421132e425bbb46236e4f5a38da2f6a6635a989.mp3]</span>""","""<img alt=""""The Preparation of the Thangka Painting Surface • Mandalas Life"""" src=""""paste-a707e5bbd2cf3b322979ae1d93eaa015e7afaa81.jpg"""">""",,,,
1684192971603,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,བཟོ་པ་,,craftsman,n,[sound:bso ba.mp3][sound:190947092_180702_0629_49.mp3],[sound:bso ba ex.mp3],,,,,
1684192971604,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,གསར་འགོད་པ་,,journalist,n,[sound:gsar 'god pa.mp3][sound:190947093_180702_0629_55.mp3],[sound:gsar 'god pa ex.mp3],"""<img alt=""""Dan Rather Tells Alec Baldwin the 'Truth' | Here's the Thing | WNYC Studios"""" src=""""paste-74df61b9adc0051b8f2cd9f00230639ed82e13ba.jpg"""">""",,,,
1684192971605,1702725425,LRZTP LRZTP_15 LRZTP_Colloquial_Lesson_15 LRZTP_Module_2,ཞབས་ཞུ་བ་,,"waiter, waitress, social worker",n,[sound:zhabs zhu ba.mp3][sound:190947094_180702_0629_59.mp3][sound:185559211_180506_0238_54.mp3]<br>[sound:ཞབས་ཞུ་བ།.mp3],[sound:zhabs zhu ba ex.mp3][sound:ཟ་ཁང་འདི་ལ་ཞབས་ཞུ་བ་གསུམ་ལས་ཀ་བྱེད་ཀྱི.mp3],"""<img alt=""""WAITRESS | English meaning - Cambridge Dictionary"""" src=""""images-691303238d41f47d8bd9eb5a8163ef7e76040f89.jpg"""">""",ཟ་ཁང་འདི་ལ་ཞབས་ཞུ་བ་གསུམ་ལས་ཀ་བྱེད་ཀྱི་ཡོད་རེད།<br>There are three waiters working in this restaurant.,,,
